t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
56407.256,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56363.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56408.286,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56364.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56409.314,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56365.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56410.352,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56366.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56411.380,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56367.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56412.413,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56368.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56413.453,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56369.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56414.489,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56370.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56415.534,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56371.58s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56416.560,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56372.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56417.590,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56373.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56418.614,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56374.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56419.647,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56375.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56420.684,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56376.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56421.708,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56377.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56422.748,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56378.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56423.785,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56379.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56424.825,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56380.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56425.859,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56381.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56426.894,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56382.94s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56427.930,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56383.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56428.971,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56385.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56429.997,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56386.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56431.029,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56387.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56432.063,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56388.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56433.086,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56389.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56434.119,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56390.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56435.154,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56391.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56436.185,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56392.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56437.208,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56393.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56438.236,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56394.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56439.263,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56395.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56440.298,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56396.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56441.334,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56397.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56442.368,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56398.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56443.402,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56399.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56444.440,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56400.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56445.477,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56401.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56446.513,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56402.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56447.549,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56403.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56448.577,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56404.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56449.618,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56405.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56450.650,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56406.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56451.679,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56407.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56452.695,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56408.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56453.726,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56409.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56454.748,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56410.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56455.773,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56411.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56456.799,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56412.85s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56457.824,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56413.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56458.861,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56414.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56459.890,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56415.94s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56460.919,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56416.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56461.950,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56418.00s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56462.972,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56419.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56463.994,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56420.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56465.038,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56421.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56466.061,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56422.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56467.083,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56423.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56468.115,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56424.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56469.140,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56425.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56470.170,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56426.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56471.197,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56427.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56472.231,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56428.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56473.261,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56429.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56474.297,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56430.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56475.331,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56431.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56476.364,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56432.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56477.393,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56433.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56478.419,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56434.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56479.443,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56435.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56480.483,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56436.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56481.506,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56437.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56482.542,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56438.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56483.568,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56439.62s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56484.589,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56440.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56485.622,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56441.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56486.658,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56442.71s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56487.697,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56443.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56488.734,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56444.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56489.771,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56445.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56490.805,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56446.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56491.823,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56447.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56492.860,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56448.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56493.894,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56449.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56494.930,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56450.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56495.963,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56452.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56496.991,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56453.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56498.013,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56454.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56499.023,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56455.07s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56500.048,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56456.10s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56501.078,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56457.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56502.115,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56458.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56503.150,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56459.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56504.176,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56460.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56505.189,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56461.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56506.213,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56462.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56507.247,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56463.30s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56508.272,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56464.32s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56509.292,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56465.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56510.313,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56466.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56511.340,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56467.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56512.372,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56468.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56513.396,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56469.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56514.415,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56470.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56515.434,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56471.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56516.463,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56472.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56517.482,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56473.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56518.507,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56474.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56519.522,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56475.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56520.549,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56476.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56521.585,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56477.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56522.610,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56478.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56523.645,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56479.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56524.681,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56480.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56525.716,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56481.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56526.747,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56482.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56527.772,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56483.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56528.802,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56484.85s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56529.822,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56485.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56530.857,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56486.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56531.895,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56487.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56532.932,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56488.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56533.966,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56490.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56534.981,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56491.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56536.001,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56492.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56537.026,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56493.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56538.066,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56494.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56539.088,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56495.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56540.114,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56496.16s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56541.151,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56497.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56542.177,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56498.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56543.213,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56499.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56544.243,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56500.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56545.277,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56501.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56546.309,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56502.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56547.346,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56503.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56548.372,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56504.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56549.406,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56505.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56550.418,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56506.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56551.437,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56507.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56552.460,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56508.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56553.486,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56509.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56554.510,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56510.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56555.531,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56511.58s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56556.561,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56512.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56557.594,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56513.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56558.613,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56514.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56559.634,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56515.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56560.664,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56516.72s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56561.698,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56517.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56562.728,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56518.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56563.752,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56519.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56564.779,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56520.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56565.811,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56521.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56566.839,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56522.89s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56567.863,overrun,A_leg2,4.754,-0.504,27.974,27.484,0.490,OVERRUN by 56523.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
