t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
527.807,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 483.87s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
528.844,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 484.91s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
529.884,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 485.95s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
530.925,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 486.99s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
531.959,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 488.02s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
533.004,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 489.07s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
534.035,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 490.10s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
535.061,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 491.12s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
536.088,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 492.15s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
537.124,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 493.19s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
538.165,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 494.23s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
539.196,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 495.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
540.230,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 496.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
541.269,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 497.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
542.304,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 498.37s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
543.336,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 499.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
544.370,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 500.43s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
545.396,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 501.46s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
546.426,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 502.49s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
547.454,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 503.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
548.483,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 504.55s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
549.515,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 505.58s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
550.544,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 506.61s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
551.587,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 507.65s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
552.612,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 508.68s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
553.651,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 509.72s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
554.693,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 510.76s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
555.727,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 511.79s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
556.764,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 512.83s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
557.791,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 513.86s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
558.815,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 514.88s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
559.849,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 515.91s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
560.877,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 516.94s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
561.906,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 517.97s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
562.939,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 519.00s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
563.968,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 520.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
564.998,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 521.06s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
566.033,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 522.10s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
567.066,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 523.13s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
568.099,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 524.16s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
569.133,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 525.20s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
570.156,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 526.22s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
571.194,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 527.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
572.226,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 528.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
573.254,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 529.32s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
574.291,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 530.36s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
575.329,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 531.39s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
576.364,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 532.43s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
577.406,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 533.47s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
578.438,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 534.50s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
579.470,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 535.53s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
580.505,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 536.57s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
581.535,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 537.60s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
582.566,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 538.63s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
583.598,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 539.66s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
584.630,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 540.69s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
585.663,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 541.73s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
586.689,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 542.75s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
587.721,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 543.78s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
588.757,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 544.82s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
589.789,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 545.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
590.826,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 546.89s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
591.855,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 547.92s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
592.892,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 548.96s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
593.925,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 549.99s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
594.963,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 551.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
596.007,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 552.07s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
597.049,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 553.11s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
598.073,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 554.14s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
599.111,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 555.17s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
600.149,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 556.21s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
601.191,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 557.25s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
602.224,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 558.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
603.267,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 559.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
604.298,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 560.36s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
605.335,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 561.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
606.373,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 562.44s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
607.401,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 563.46s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
608.432,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 564.50s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
609.454,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 565.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
610.487,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 566.55s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
611.519,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 567.58s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
612.553,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 568.62s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
613.582,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 569.65s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
614.612,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 570.68s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
615.650,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 571.71s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
616.688,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 572.75s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
617.719,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 573.78s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
618.750,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 574.81s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
619.788,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 575.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
620.828,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 576.89s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
621.866,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 577.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
622.892,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 578.96s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
623.934,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 580.00s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
624.957,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 581.02s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
625.986,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 582.05s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
627.023,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 583.09s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
628.062,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 584.13s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
629.094,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 585.16s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
630.128,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 586.19s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
631.167,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 587.23s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
632.193,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 588.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
633.224,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 589.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
634.259,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 590.32s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
635.297,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 591.36s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
636.336,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 592.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
637.372,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 593.44s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
638.410,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 594.47s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
639.443,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 595.51s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
640.458,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 596.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
641.497,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 597.56s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
642.529,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 598.59s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
643.556,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 599.62s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
644.580,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 600.64s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
645.602,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 601.67s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
646.635,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 602.70s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
647.674,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 603.74s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
648.697,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 604.76s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
649.730,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 605.79s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
650.758,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 606.82s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
651.787,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 607.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
652.806,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 608.87s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
653.841,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 609.90s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
654.869,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 610.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
655.906,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 611.97s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
656.936,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 613.00s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
657.965,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 614.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
659.000,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 615.06s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
660.031,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 616.10s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
661.074,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 617.14s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
662.116,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 618.18s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
663.156,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 619.22s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
664.187,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 620.25s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
665.211,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 621.27s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
666.238,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 622.30s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
667.270,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 623.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
668.285,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 624.35s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
669.296,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 625.36s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
670.333,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 626.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
671.353,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 627.42s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
672.384,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 628.45s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
673.420,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 629.48s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
674.460,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 630.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
675.488,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 631.55s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
676.508,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 632.57s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
677.546,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 633.61s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
678.569,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 634.63s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
679.603,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 635.67s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
680.635,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 636.70s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
681.670,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 637.73s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
682.706,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 638.77s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
683.738,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 639.80s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
684.782,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 640.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
685.822,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 641.89s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
686.867,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 642.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
687.905,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 643.97s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
688.941,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 645.00s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
689.968,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 646.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
691.004,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 647.07s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
692.034,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 648.10s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
693.059,overrun,A_leg2,4.758,-0.505,27.961,27.485,0.477,OVERRUN by 649.12s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
