t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
890.262,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 846.32s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
891.318,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 847.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
892.332,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 848.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
893.352,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 849.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
894.406,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 850.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
895.429,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 851.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
896.461,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 852.52s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
897.480,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 853.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
898.497,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 854.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
899.546,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 855.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
900.547,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 856.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
901.593,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 857.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
902.618,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 858.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
903.667,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 859.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
904.709,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 860.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
905.745,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 861.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
906.784,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 862.85s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
907.810,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 863.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
908.849,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 864.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
909.901,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 865.96s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
910.927,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 866.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
911.976,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 868.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
913.022,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 869.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
914.063,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 870.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
915.108,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 871.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
916.159,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 872.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
917.182,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 873.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
918.192,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 874.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
919.213,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 875.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
920.219,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 876.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
921.253,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 877.32s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
922.298,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 878.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
923.320,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 879.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
924.335,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 880.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
925.356,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 881.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
926.380,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 882.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
927.397,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 883.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
928.420,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 884.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
929.442,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 885.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
930.471,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 886.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
931.487,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 887.55s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
932.507,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 888.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
933.528,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 889.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
934.541,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 890.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
935.566,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 891.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
936.591,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 892.65s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
937.615,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 893.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
938.636,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 894.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
939.663,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 895.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
940.680,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 896.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
941.695,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 897.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
942.719,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 898.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
943.737,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 899.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
944.763,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 900.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
945.780,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 901.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
946.806,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 902.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
947.839,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 903.90s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
948.847,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 904.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
949.856,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 905.92s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
950.868,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 906.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
951.887,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 907.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
952.906,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 908.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
953.929,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 909.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
954.959,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 911.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
955.975,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 912.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
956.999,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 913.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
958.016,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 914.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
959.046,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 915.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
960.082,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 916.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
961.099,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 917.16s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
962.124,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 918.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
963.145,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 919.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
964.164,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 920.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
965.185,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 921.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
966.197,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 922.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
967.226,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 923.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
968.251,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 924.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
969.268,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 925.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
970.281,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 926.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
971.290,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 927.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
972.309,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 928.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
973.332,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 929.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
974.344,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 930.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
975.368,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 931.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
976.392,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 932.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
977.412,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 933.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
978.429,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 934.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
979.431,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 935.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
980.453,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 936.52s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
981.460,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 937.52s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
982.490,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 938.55s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
983.510,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 939.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
984.534,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 940.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
985.551,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 941.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
986.572,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 942.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
987.600,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 943.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
988.626,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 944.69s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
989.653,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 945.72s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
990.683,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 946.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
991.701,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 947.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
992.736,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 948.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
993.763,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 949.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
994.782,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 950.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
995.807,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 951.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
996.816,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 952.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
997.843,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 953.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
998.866,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 954.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
999.887,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 955.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1000.920,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 956.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1001.943,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 958.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1002.969,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 959.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1003.996,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 960.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1005.027,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 961.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1006.058,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 962.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1007.088,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 963.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1008.113,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 964.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1009.135,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 965.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1010.161,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 966.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1011.191,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 967.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1012.214,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 968.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1013.244,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 969.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1014.267,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 970.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1015.294,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 971.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1016.329,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 972.39s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1017.347,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 973.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1018.368,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 974.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1019.389,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 975.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1020.413,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 976.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1021.439,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 977.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1022.455,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 978.52s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1023.471,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 979.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1024.497,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 980.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1025.512,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 981.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1026.526,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 982.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1027.552,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 983.61s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1028.584,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 984.65s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1029.620,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 985.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1030.648,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 986.71s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1031.676,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 987.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1032.696,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 988.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1033.716,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 989.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1034.748,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 990.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1035.768,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 991.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1036.793,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 992.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1037.818,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 993.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1038.842,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 994.90s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1039.867,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 995.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1040.897,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 996.96s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1041.933,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 998.00s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1042.967,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 999.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1043.988,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1000.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1045.015,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1001.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1046.032,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1002.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1047.050,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1003.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1048.070,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1004.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1049.092,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1005.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1050.122,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1006.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1051.137,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1007.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1052.168,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1008.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
1053.189,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 1009.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
