t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
321.518,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 277.58s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
322.538,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 278.60s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
323.563,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 279.63s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
324.585,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 280.65s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
325.612,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 281.68s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
326.638,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 282.70s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
327.677,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 283.74s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
328.707,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 284.77s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
329.744,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 285.81s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
330.772,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 286.84s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
331.810,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 287.87s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
332.841,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 288.90s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
333.876,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 289.94s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
334.910,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 290.97s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
335.946,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 292.01s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
336.984,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 293.05s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
338.009,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 294.07s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
339.037,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 295.10s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
340.071,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 296.13s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
341.093,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 297.16s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
342.115,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 298.18s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
343.144,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 299.21s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
344.175,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 300.24s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
345.193,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 301.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
346.222,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 302.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
347.252,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 303.32s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
348.267,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 304.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
349.304,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 305.37s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
350.323,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 306.39s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
351.354,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 307.42s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
352.382,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 308.45s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
353.409,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 309.47s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
354.439,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 310.50s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
355.467,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 311.53s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
356.496,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 312.56s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
357.530,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 313.59s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
358.564,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 314.63s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
359.592,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 315.66s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
360.614,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 316.68s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
361.632,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 317.69s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
362.665,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 318.73s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
363.693,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 319.76s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
364.717,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 320.78s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
365.746,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 321.81s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
366.760,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 322.82s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
367.782,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 323.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
368.812,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 324.87s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
369.853,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 325.92s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
370.867,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 326.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
371.898,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 327.96s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
372.927,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 328.99s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
373.950,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 330.01s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
374.966,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 331.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
375.991,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 332.05s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
377.017,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 333.08s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
378.043,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 334.11s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
379.063,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 335.13s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
380.089,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 336.15s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
381.125,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 337.19s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
382.155,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 338.22s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
383.179,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 339.24s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
384.200,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 340.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
385.228,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 341.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
386.264,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 342.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
387.279,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 343.34s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
388.295,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 344.36s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
389.313,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 345.38s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
390.340,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 346.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
391.370,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 347.43s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
392.391,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 348.45s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
393.419,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 349.48s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
394.442,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 350.50s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
395.472,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 351.54s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
396.504,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 352.57s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
397.524,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 353.59s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
398.553,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 354.62s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
399.575,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 355.64s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
400.608,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 356.67s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
401.633,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 357.70s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
402.658,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 358.72s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
403.676,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 359.74s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
404.700,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 360.76s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
405.727,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 361.79s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
406.752,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 362.81s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
407.785,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 363.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
408.813,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 364.88s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
409.830,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 365.89s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
410.863,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 366.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
411.893,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 367.96s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
412.924,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 368.99s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
413.960,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 370.02s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
414.987,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 371.05s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
416.010,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 372.07s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
417.050,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 373.11s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
418.076,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 374.14s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
419.099,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 375.16s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
420.129,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 376.19s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
421.162,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 377.22s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
422.200,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 378.26s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
423.225,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 379.29s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
424.270,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 380.33s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
425.292,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 381.35s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
426.329,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 382.39s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
427.362,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 383.43s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
428.393,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 384.46s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
429.422,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 385.49s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
430.454,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 386.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
431.488,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 387.55s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
432.513,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 388.58s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
433.556,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 389.62s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
434.583,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 390.65s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
435.606,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 391.67s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
436.631,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 392.69s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
437.653,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 393.72s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
438.667,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 394.73s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
439.685,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 395.75s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
440.714,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 396.78s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
441.742,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 397.80s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
442.777,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 398.84s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
443.783,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 399.85s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
444.813,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 400.88s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
445.833,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 401.90s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
446.848,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 402.91s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
447.867,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 403.93s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
448.901,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 404.96s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
449.924,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 405.99s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
450.948,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 407.01s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
451.964,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 408.03s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
452.981,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 409.04s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
453.993,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 410.06s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
455.018,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 411.08s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
456.053,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 412.12s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
457.086,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 413.15s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
458.102,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 414.16s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
459.124,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 415.19s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
460.154,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 416.22s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
461.183,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 417.25s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
462.215,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 418.28s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
463.235,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 419.30s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
464.251,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 420.31s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
465.280,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 421.34s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
466.307,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 422.37s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
467.333,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 423.40s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
468.347,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 424.41s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
469.365,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 425.43s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
470.374,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 426.44s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
471.398,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 427.46s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
472.417,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 428.48s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
473.436,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 429.50s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
474.455,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 430.52s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
475.489,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 431.55s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
476.516,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 432.58s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
477.534,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 433.60s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
478.554,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 434.62s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
479.580,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 435.64s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
480.607,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 436.67s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
481.630,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 437.69s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
482.657,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 438.72s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
483.690,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 439.75s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
484.709,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 440.77s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
485.734,overrun,A_leg2,4.758,-0.505,27.962,27.496,0.466,OVERRUN by 441.80s,1,0.0500,0,-1.4475,1,0.3000,0,-1.4475,0.000,0.300
